1  2  4  2  3
1  3  4  3  3
1  4  4  4  4
1  4  1  1  4
1  1  4  1  4
1  3  4  2  1
1  1  1  1  2
1  4  4  2  3
1  4  4  4  4
1  1  4  4  4
1  2  4  4  4
1  4  4  4  4
1  3  3  3  4
1  4  3  2  4
1  2  4  4  4
1  4  4  2  2
1  4  4  1  4
1  3  4  3  4
1  2  4  3  4
1  2  2  2  4
1  2  4  4  4
1  3  4  4  2
1  99  3  3  4
1  1  2  2  2
1  99  99  99  4
1  1  4  1  4
1  2  3  99  99
1  2  3  2  3
1  4  4  3  4
1  2  3  1  4
1  2  4  3  4
1  3  4  4  2
1  2  1  3  99
1  2  3  1  1
1  2  3  1  3
1  1  3  2  3
1  3  4  2  2
1  2  3  3  3
1  2  3  2  4
1  1  2  1  3
1  2  4  2  4
1  2  3  3  3
1  3  4  4  4
1  1  3  1  2
1  4  3  1  2
1  3  4  2  4
1  2  3  2  99
1  4  2  2  3
1  4  4  4  2
1  1  3  4  4
1  2  4  2  4
1  2  1  4  4
1  1  1  1  3
1  1  3  4  4
1  3  3  3  3
1  4  3  4  3
1  1  2  2  2
1  4  3  2  3
1  3  4  3  4
1  2  2  1  1
1  3  4  4  3
1  4  3  3  4
1  1  4  2  4
1  3  2  2  2
1  2  3  4  4
1  4  2  2  2
1  2  3  2  99
1  2  3  1  3
1  3  3  2  4
1  3  3  1  3
1  2  4  3  4
1  4  4  1  1
1  4  4  3  4
1  1  2  1  2
1  4  4  3  3
1  4  99  2  4
1  2  3  4  4
1  2  4  4  4
1  1  3  4  4
1  3  3  1  3
1  2  3  4  3
1  3  4  4  4
1  4  4  1  4
1  2  3  4  3
1  2  4  4  4
1  2  4  1  3
1  4  3  4  4
1  3  4  3  4
1  99  4  3  4
1  4  4  3  4
1  3  3  1  1
1  2  1  2  3
1  2  4  1  4
1  2  4  4  2
1  3  4  2  4
1  4  2  2  1
1  2  2  2  4
1  2  4  4  3
1  4  4  1  1
1  2  1  3  3
1  2  3  3  3
1  2  4  4  4
1  1  99  2  3
1  4  2  1  1
1  3  4  2  3
1  3  2  99  3
1  3  4  3  4
1  2  4  3  4
1  2  3  1  1
1  1  4  1  4
1  4  2  2  2
1  3  4  2  4
1  99  2  1  3
1  2  2  1  2
1  3  4  4  4
1  1  2  2  3
1  1  3  1  3
1  1  4  3  4
1  2  2  2  4
1  2  4  3  4
1  1  4  1  1
1  2  3  3  3
1  4  4  3  4
1  4  2  2  2
1  4  4  1  1
1  2  4  3  4
1  4  4  3  4
1  4  2  2  2
1  3  4  4  4
1  1  3  4  4
1  2  3  2  3
1  2  4  3  4
1  1  3  99  3
1  1  4  4  4
1  3  4  3  4
1  2  3  2  4
1  4  4  2  2
1  2  3  1  3
1  3  1  3  1
1  2  4  1  2
1  1  4  2  4
1  4  1  1  1
1  4  4  2  4
1  1  3  4  4
1  4  3  1  1
1  3  2  3  4
1  2  1  2  2
1  1  4  3  3
1  2  2  1  3
1  4  3  1  3
1  4  4  3  4
1  3  4  2  2
1  99  3  4  4
1  3  4  3  4
1  1  3  1  2
1  3  2  2  2
1  3  2  3  4
1  4  1  1  3
1  3  4  99  3
1  2  4  4  4
1  3  2  2  4
1  2  4  3  3
1  2  3  3  3
1  2  4  4  4
1  1  3  2  3
1  3  1  2  2
1  2  2  2  2
1  2  1  1  2
1  2  99  1  2
1  3  2  1  2
1  99  3  1  3
1  3  3  4  4
1  99  3  3  3
1  2  3  3  4
1  4  3  3  3
1  99  3  2  4
1  2  3  3  4
1  1  3  1  4
1  4  4  4  3
1  2  99  99  4
1  3  4  3  3
1  2  4  4  4
1  2  4  3  3
1  4  3  4  4
1  4  4  4  3
1  2  4  4  4
1  1  4  4  4
1  1  4  2  4
1  1  4  4  4
1  4  3  1  2
1  99  1  1  2
1  99  3  3  2
1  3  4  4  4
1  3  2  2  4
1  2  3  1  2
1  1  2  2  3
1  2  4  3  4
1  2  3  1  3
1  1  4  3  2
1  4  4  4  4
1  4  3  2  3
1  99  4  3  1
1  2  4  2  2
1  4  3  4  4
1  3  4  1  2
1  4  4  2  2
1  2  4  4  4
1  99  4  3  4
1  1  3  3  3
1  2  4  2  99
1  4  4  2  2
1  4  3  3  4
1  4  1  1  3
1  2  4  1  2
1  3  2  2  4
1  3  3  3  4
1  2  3  3  3
1  3  4  1  4
1  2  4  2  3
1  1  1  1  2
1  1  4  2  4
1  3  4  3  99
1  2  99  1  2
4  3  4  4  4
4  4  4  4  2
4  2  4  4  2
4  2  4  3  3
4  4  3  2  3
4  3  1  3  3
4  3  4  4  4
4  2  1  4  1
4  3  1  1  1
4  4  3  2  4
4  4  4  3  2
4  3  4  2  1
4  1  2  1  2
4  1  4  99  2
4  2  1  1  3
4  2  1  1  1
4  3  2  1  4
4  1  4  4  3
4  2  3  2  2
4  2  1  1  1
4  4  2  1  2
4  2  2  1  2
4  3  2  2  3
4  1  4  4  4
4  2  1  1  1
4  1  2  1  2
4  3  3  3  1
4  2  4  4  3
4  4  3  1  2
4  99  4  1  2
4  1  2  3  2
4  1  3  2  4
4  2  2  1  2
4  1  3  3  2
4  2  3  1  1
4  3  1  3  1
4  1  2  2  2
4  4  1  1  1
4  1  4  4  4
4  1  3  3  4
4  1  2  1  3
4  2  3  1  2
4  1  3  3  1
4  2  2  2  2
4  1  1  1  1
4  2  1  1  1
4  3  3  3  3
4  3  1  1  1
4  2  4  3  2
4  1  3  3  1
4  4  4  4  3
4  2  3  3  1
4  3  3  1  1
4  2  4  1  1
4  2  4  3  3
4  1  3  4  3
4  1  2  2  3
4  2  1  3  1
4  3  3  3  1
4  4  3  3  3
4  2  3  2  2
4  1  1  2  1
4  1  3  2  2
4  2  1  3  1
4  1  4  4  4
4  4  4  2  4
4  1  3  4  3
4  4  4  4  4
4  1  4  4  1
4  1  2  2  4
4  99  1  1  1
4  1  3  3  3
4  2  1  4  1
4  3  1  1  1
4  2  3  3  4
4  1  2  3  2
4  3  2  1  2
4  4  4  4  2
4  1  3  2  3
4  2  1  3  1
4  2  4  99  2
4  1  3  1  3
4  4  1  1  1
4  2  1  1  1
4  1  2  1  4
4  2  1  1  2
4  3  2  1  1
4  2  2  1  3
4  2  3  3  3
4  2  1  1  1
4  4  1  1  1
4  3  2  2  2
4  1  2  2  2
4  3  4  2  3
4  2  3  2  3
4  1  1  3  1
4  4  1  2  1
4  2  3  2  3
4  4  1  1  3
4  4  3  1  2
4  2  3  1  1
4  1  3  3  3
4  2  1  1  2
4  2  3  1  1
4  1  3  1  3
4  2  3  99  1
4  4  1  1  2
4  4  3  3  1
4  4  4  3  4
4  2  99  99  3
4  4  3  1  1
4  2  1  1  1
4  2  3  3  3
4  1  1  1  1
4  2  3  1  1
4  2  3  4  1
4  2  3  3  4
4  4  3  1  3
4  3  2  3  2
4  3  4  4  3
4  2  2  3  3
4  2  1  1  1
4  2  4  4  4
4  4  2  1  1
4  2  3  1  1
4  4  3  3  1
4  2  3  3  2
4  4  2  3  3
4  2  4  2  1
4  3  2  1  1
4  2  3  3  3
4  2  3  1  2
4  3  4  3  2
4  2  2  1  4
4  1  3  3  3
4  3  3  3  3
4  2  3  4  4
4  4  3  2  3
4  4  3  3  3
4  4  3  4  4
4  1  1  1  4
4  2  1  2  3
4  2  3  1  3
4  2  3  3  4
4  1  3  1  3
4  99  3  99  3
4  1  4  4  4
4  4  4  3  4
4  3  3  4  3
4  3  2  2  4
4  3  3  4  1
4  2  4  3  4
4  1  3  1  2
4  1  3  99  2
4  1  2  2  2
4  2  4  4  4
4  2  4  4  4
4  3  3  1  1
4  2  3  1  3
4  2  3  1  3
4  2  3  1  1
4  3  2  3  1
4  2  3  3  1
4  3  2  1  4
4  4  3  1  4
4  1  4  4  3
4  1  3  1  1
4  3  2  2  1
4  2  2  1  1
4  4  3  4  3
4  4  4  4  3
4  1  1  4  2
4  1  2  2  2
4  3  2  4  1
4  2  3  3  4
4  4  4  3  4
4  1  2  2  1
4  3  2  1  1
4  1  1  1  1
4  1  1  3  3
4  4  1  1  1
4  3  4  4  4
4  2  4  3  3
4  3  1  1  1
4  4  1  1  1
4  2  1  1  1
4  4  1  3  4
4  4  1  1  4
4  3  4  3  1
4  3  2  2  1
4  1  1  3  1
4  3  4  1  3
4  3  3  4  1
4  4  2  3  3
4  3  3  2  4
4  2  3  1  1
4  1  4  3  4
4  3  3  1  1
4  4  2  2  2
4  3  4  3  1
4  1  4  1  4
4  2  4  99  4
4  1  1  1  1
4  1  4  3  4
4  1  1  1  1
4  1  4  2  2
4  2  4  1  1
4  4  2  1  2
4  2  2  3  1
4  1  1  1  2
4  1  2  1  1
4  1  2  3  1
4  3  3  1  1
4  2  1  3  1
4  2  1  1  4
4  3  3  3  2
4  1  2  2  1
4  3  3  4  3
4  1  2  2  2
4  2  2  3  3
4  3  1  1  1
4  4  3  3  1
4  2  3  3  3
4  4  1  3  2
4  2  3  2  2
4  1  3  4  3
4  3  2  4  1
4  2  3  2  1
4  2  4  2  1
4  2  1  1  1
4  3  3  3  4
4  4  2  3  1
4  3  3  1  1
4  1  1  1  2
4  4  3  2  1
4  1  3  3  3
4  2  2  1  2
4  2  3  1  1
4  2  4  4  4
4  1  1  1  3
4  3  2  3  2
4  3  2  3  3
4  2  2  1  2
4  1  4  2  3
4  4  2  3  1
4  1  4  4  4
4  3  3  3  4
4  2  1  1  1
4  2  3  4  4
4  3  3  3  2
4  3  4  3  4
4  3  3  4  4
4  2  3  2  3
4  3  2  2  3
4  1  3  3  3
4  3  1  1  1
4  1  2  3  4
4  1  4  3  2
4  1  4  1  4
4  1  2  2  1
4  4  2  4  3
4  1  4  3  2
4  1  2  2  2
4  1  2  3  1
4  3  1  1  1
4  2  4  2  2
4  1  3  3  1
4  1  2  3  2
4  2  1  1  3
4  4  1  1  1
4  3  4  4  3
4  1  1  4  1
4  1  1  2  4
4  2  4  3  3
4  3  3  2  3
4  2  3  2  3
4  2  3  2  3
4  1  2  2  3
4  4  1  3  2
4  1  1  4  4
4  2  3  3  2
4  3  2  1  1
4  4  1  1  1
4  2  4  2  1
4  3  2  3  1
4  1  3  4  3
4  2  1  3  1
4  2  1  4  2
4  1  1  2  2
4  2  2  1  1
4  3  3  3  3
4  3  3  1  1
4  3  1  1  1
4  4  1  1  4
4  4  4  4  3
4  4  1  4  3
4  2  3  1  2
4  4  1  2  1
4  4  2  1  1
4  3  3  2  1
4  4  2  1  1
4  3  2  4  1
4  2  1  1  1
4  1  2  2  1
4  4  1  1  2
4  2  2  1  2
4  2  3  4  4
4  4  4  1  1
4  1  3  3  2
4  2  4  3  4
4  3  2  3  2
4  3  3  2  2
4  4  3  4  4
4  1  1  99  3
4  3  2  2  3
4  2  2  3  3
4  1  2  4  2
4  3  1  1  1
4  1  1  3  2
4  1  4  3  2
4  2  3  3  4
4  1  1  1  1
4  2  4  4  3
4  1  3  3  2
4  3  1  1  4
4  3  1  4  3
4  2  1  2  2
4  4  3  3  1
4  2  3  1  4
4  1  3  1  1
4  4  4  4  1
4  2  1  1  1
4  1  3  3  4
4  4  1  4  4
4  4  3  3  3
4  3  3  2  2
4  2  1  2  1
4  2  3  3  2
4  3  4  4  1
4  3  3  3  1
4  1  2  3  2
4  2  2  1  1
4  2  1  1  1
4  4  1  1  3
4  1  3  3  4
4  1  3  1  1
4  99  2  2  3
4  2  3  1  3
4  1  3  3  3
4  3  3  1  3
4  1  1  3  1
4  2  1  1  1
4  2  4  3  3
4  1  1  1  4
4  2  3  1  1
4  2  3  3  3
4  1  4  4  4
4  2  4  1  1
4  3  4  3  3
4  2  2  2  1
4  3  3  3  1
4  2  3  2  1
4  3  1  1  1
4  1  1  1  2
4  1  3  1  1
4  4  1  1  1
4  4  3  4  1
4  1  3  3  2
4  1  2  1  3
4  2  3  1  3
4  1  1  4  1
4  4  3  3  3
4  4  3  3  4
4  1  1  2  2
4  4  3  3  1
4  2  3  4  2
4  4  3  3  3
4  3  4  4  3
4  3  4  3  2
4  2  3  99  2
4  1  4  4  1
4  3  2  2  3
4  3  3  3  2
4  1  3  4  4
4  4  2  2  2
4  3  3  1  3
4  1  2  1  1
4  1  3  1  1
4  2  4  3  4
4  2  1  1  1
4  2  4  3  4
4  1  1  2  3
4  2  3  2  1
4  2  3  1  3
4  4  2  2  2
4  2  4  3  3
4  1  4  4  3
4  2  1  1  1
4  2  4  3  4
4  1  1  3  2
5  2  1  1  1
5  4  1  1  1
5  2  4  1  3
5  2  1  1  3
5  3  4  4  1
5  2  3  1  3
5  1  1  2  2
5  3  4  1  2
5  2  2  1  3
5  1  1  1  4
5  4  1  1  1
5  2  3  1  3
5  4  1  1  1
5  4  4  2  3
5  3  2  1  3
5  3  2  1  3
5  2  1  1  1
5  4  3  1  1
5  2  1  1  1
5  1  1  99  1
5  3  3  1  1
5  2  3  1  3
5  4  1  1  2
5  1  1  1  1
5  4  3  1  3
5  2  4  3  3
5  3  2  1  1
5  2  99  1  99
5  1  1  1  1
5  4  3  1  1
5  1  3  3  2
5  4  3  1  1
5  3  1  1  1
5  2  1  1  3
5  1  1  1  1
5  1  2  2  3
5  2  2  1  1
5  3  2  1  3
5  1  2  1  1
5  1  3  1  1
5  3  1  1  2
5  1  3  3  1
5  4  3  1  3
5  2  1  1  1
5  3  2  1  3
5  2  3  1  3
5  2  1  1  3
5  1  1  1  1
5  2  3  4  3
5  2  1  1  1
5  1  1  1  1
5  1  99  1  99
5  99  3  1  1
5  1  99  1  1
5  1  1  1  4
5  2  3  4  3
5  1  2  1  1
5  2  1  1  1
5  99  1  1  3
5  1  1  3  1
5  1  1  1  1
5  4  1  1  1
5  2  4  2  1
5  2  2  1  3
5  1  1  1  1
5  3  3  1  3
5  4  4  4  4
5  3  1  2  2
5  1  3  2  2
5  1  1  1  1
5  3  2  2  2
5  2  1  1  1
5  3  4  4  4
5  4  4  2  3
5  3  1  1  3
5  4  2  99  3
5  4  4  1  4
5  3  3  4  4
5  4  4  1  3
5  4  1  1  4
5  1  4  2  4
5  3  3  4  4
5  3  1  1  1
5  1  1  99  1
5  4  1  1  1
5  1  4  1  3
5  3  99  99  1
5  4  1  4  3
5  3  2  1  2
5  2  3  1  3
5  1  4  1  1
5  3  4  2  4
5  3  2  2  1
5  4  1  1  2
5  3  3  2  4
5  4  2  4  1
5  2  2  2  2
5  4  4  1  4
5  3  1  2  2
5  2  4  1  1
5  2  2  1  2
5  99  1  1  1
5  3  2  3  2
5  1  1  99  1
5  3  1  1  3
5  3  1  1  1
5  3  99  1  4
5  2  4  1  1
5  99  1  1  2
5  1  3  1  1
5  3  4  3  1
5  4  3  1  1
5  4  1  1  4
5  2  4  4  4
5  4  3  3  3
5  1  1  1  1
5  4  2  2  1
5  3  2  2  4
5  99  3  1  99
5  99  1  1  1
5  3  1  3  3
5  3  4  2  2
5  2  3  1  1
5  4  1  1  2
5  99  1  4  3
5  4  1  2  4
5  1  1  1  3
5  1  1  1  1
5  2  2  1  1
5  3  1  1  1
5  3  4  2  2
5  3  1  1  1
5  3  1  1  1
5  99  3  99  3
5  1  4  2  4
5  1  3  3  3
5  4  4  1  4
5  4  2  1  3
5  3  1  1  1
5  99  3  2  4
5  4  3  3  3
5  4  4  4  2
5  2  2  2  1
5  4  2  1  2
5  3  3  1  3
5  4  4  2  2
5  4  2  2  2
5  4  3  1  1
5  2  2  1  1
5  4  1  1  2
5  99  3  2  3
5  4  3  99  3
5  99  2  4  3
5  2  1  1  3
5  3  1  3  2
5  4  1  99  1
5  3  3  3  3
5  3  3  1  3
5  4  3  1  2
5  2  4  1  2
5  2  2  2  3
5  3  4  4  4
5  3  1  1  1
5  3  1  1  1
5  4  4  3  3
5  1  1  1  1
5  3  3  3  1
5  3  1  3  3
5  4  4  3  2
5  3  4  1  2
5  4  3  1  2
5  3  4  1  1
5  4  4  1  3
5  3  3  1  1
5  3  3  2  1
5  3  4  4  3
5  99  1  1  1
5  2  1  1  1
5  3  1  1  1
5  3  2  4  4
5  4  2  4  4
5  4  3  1  1
5  99  1  1  4
5  3  4  1  4
5  2  4  1  2
5  2  3  3  4
5  2  4  1  3
5  2  3  1  1
5  3  4  2  4
5  3  4  2  4
5  2  3  1  1
5  1  1  4  4
5  3  1  2  1
5  3  4  1  1
5  4  3  1  3
5  4  2  1  1
5  4  1  2  4
5  2  1  2  4
5  1  4  4  3
5  4  4  4  3
5  99  1  1  3
5  4  4  2  4
5  4  1  1  2
5  1  3  3  3
5  2  1  1  3
5  1  1  1  1
5  4  4  1  4
5  3  2  2  3
5  1  1  1  1
5  3  4  3  4
5  4  2  1  4
5  2  1  1  1
5  3  2  2  1
5  4  4  1  3
5  2  4  1  1
5  2  2  1  2
5  3  1  1  1
5  1  1  1  1
5  2  4  4  4
5  1  1  99  1
5  2  1  1  1
5  1  99  1  3
5  3  2  2  4
5  2  2  1  1
5  4  1  3  1
5  4  1  1  1
5  2  3  1  3
5  3  3  1  3
5  2  2  1  1
5  4  2  1  1
5  1  99  4  1
5  3  2  2  2
5  4  3  1  4
5  4  3  4  3
5  4  3  3  3
5  3  1  3  2
5  2  3  2  1
5  1  1  1  4
5  2  1  1  1
5  1  4  99  2
5  2  3  1  1
5  3  2  1  3
5  3  1  1  4
5  3  4  1  1
5  2  3  1  1
5  1  3  1  3
5  4  4  4  3
5  3  3  4  3
5  4  1  1  1
5  4  1  4  4
5  3  1  4  4
5  3  3  1  3
5  3  4  1  3
5  4  1  4  3
5  1  1  1  1
5  2  3  1  3
5  1  1  3  4
5  1  2  1  3
5  4  4  2  4
5  99  99  1  3
5  2  1  99  2
5  1  1  3  4
5  1  4  1  1
5  3  1  1  3
5  2  2  2  2
5  3  4  1  1
5  1  1  1  1
5  3  3  1  3
5  1  1  3  1
5  4  1  2  4
5  3  3  1  3
5  4  2  1  4
5  1  2  1  2
5  2  2  2  3
5  3  4  4  4
5  2  4  1  1
5  1  1  1  1
5  2  1  2  2
5  2  3  1  2
5  3  1  2  2
5  4  3  4  2
5  2  3  3  4
5  2  2  1  1
5  4  4  1  3
5  1  1  1  1
5  4  4  2  4
5  3  2  2  3
5  1  1  1  1
5  2  2  1  1
5  4  3  1  3
5  3  3  1  3
5  1  2  1  2
5  2  1  1  1
5  1  1  99  1
5  1  2  2  3
5  3  3  1  4
5  4  1  3  1
5  1  1  2  4
5  4  4  4  4
5  3  1  3  4
5  2  2  1  4
5  1  1  1  1
5  3  3  1  3
5  3  3  1  3
5  2  3  2  4
5  3  3  3  4
5  3  4  1  3
5  3  1  1  1
5  4  3  1  3
5  1  1  1  3
5  1  4  3  3
5  99  99  99  99
5  99  2  1  1
5  3  4  1  1
5  1  4  1  4
5  2  3  2  2
5  3  3  3  3
5  3  1  3  3
5  3  1  1  1
5  2  2  1  2
5  3  3  1  4
5  3  4  3  1
5  2  3  1  1
5  3  4  1  1
5  4  1  1  4
5  4  1  1  2
5  4  3  4  4
5  1  1  99  1
5  4  1  3  4
5  2  4  1  4
5  4  3  1  1
5  4  2  2  3
5  1  1  1  1
5  1  1  1  1
5  4  1  1  1
5  3  1  1  1
5  2  2  2  3
5  1  4  1  1
5  2  1  1  1
5  4  1  4  2
5  4  1  1  2
5  3  3  3  2
5  2  3  99  4
5  1  4  1  2
5  3  2  99  99
5  4  1  1  3
5  4  4  1  4
5  1  3  1  1
5  1  3  1  3
5  1  1  2  1
5  1  1  1  1
5  2  2  2  3
5  3  1  99  3
5  3  1  1  1
5  2  1  1  1
5  4  1  1  2
5  3  2  1  4
5  4  1  1  1
5  3  3  1  1
5  3  3  2  4
5  1  1  99  1
5  1  2  1  3
5  4  2  2  2
5  2  4  3  2
5  2  99  1  1
5  4  4  1  1
5  4  3  1  1
5  99  1  1  3
5  2  2  2  1
5  99  99  1  1
5  4  3  1  1
5  2  1  3  3
5  2  1  99  1
5  99  3  3  3
5  4  1  1  4
5  4  2  2  1
5  1  3  4  2
5  3  1  2  3
5  2  3  2  3
5  99  1  2  4
5  4  1  1  3
5  1  99  3  1
5  2  1  1  1
5  1  2  1  3
5  1  1  1  1
5  2  3  1  1
5  4  3  1  1
5  3  4  1  3
5  4  3  3  3
5  99  99  3  3
5  4  2  1  1
5  1  4  1  1
5  1  1  1  1
5  3  2  1  1
5  4  1  1  99
5  1  1  4  1
5  1  2  1  1
5  3  4  1  1
5  2  2  1  1
5  2  4  2  2
5  1  4  1  1
5  1  4  1  1
5  1  3  1  1
5  3  2  1  4
5  1  1  1  3
5  2  3  2  1
5  4  3  3  3
5  3  3  4  4
5  3  4  1  4
5  1  2  1  1
5  1  3  4  4
5  2  2  2  2
5  4  3  1  3
13  1  4  4  4
13  2  1  1  3
13  1  4  4  4
13  99  1  1  1
13  2  1  3  3
13  2  1  3  4
13  2  1  1  3
13  1  2  3  3
13  2  1  1  4
13  2  3  2  1
13  1  1  4  1
13  2  1  1  1
13  2  3  2  2
13  3  1  1  2
13  1  3  4  4
13  3  1  1  1
13  3  4  4  4
13  4  4  1  4
13  1  1  1  1
13  3  3  1  3
13  3  2  2  2
13  3  4  4  3
13  1  4  1  1
13  2  3  1  3
13  1  1  1  1
13  1  4  4  3
13  1  4  3  1
13  4  2  1  4
13  2  1  1  4
13  2  3  2  1
13  99  3  1  3
13  2  3  3  2
13  3  1  1  1
13  1  99  99  3
13  2  1  1  1
13  1  3  1  1
13  2  3  3  4
13  1  4  2  2
13  3  3  3  2
13  4  4  4  4
13  4  1  1  1
13  1  3  3  3
13  3  1  1  1
13  4  4  4  4
13  3  4  4  4
13  3  99  99  99
13  3  2  1  2
13  3  2  1  3
13  4  1  4  1
13  1  4  1  4
13  2  1  3  1
13  1  1  1  1
13  1  1  1  1
13  3  2  2  1
13  2  1  1  1
13  2  4  1  4
13  2  1  1  1
13  2  3  3  3
13  3  1  2  1
13  2  2  2  2
13  2  99  1  2
13  3  2  1  1
13  2  3  2  2
13  3  4  1  1
13  2  2  2  1
13  1  3  3  1
13  1  3  3  3
13  1  4  4  4
13  2  3  3  2
13  1  1  1  3
13  2  3  4  4
13  99  2  2  1
13  1  1  1  1
13  4  2  1  1
13  1  3  3  2
13  1  3  2  2
13  4  2  1  1
13  1  1  1  3
13  3  4  4  4
13  4  3  3  3
13  3  3  3  3
13  4  4  1  1
13  2  1  3  2
13  2  1  3  1
13  4  1  3  3
13  2  1  1  1
13  3  3  3  4
13  3  2  3  3
13  3  2  2  2
13  4  2  2  2
13  2  1  1  3
13  2  2  1  1
13  4  1  1  1
13  1  1  3  1
13  1  2  1  1
13  1  1  1  2
13  3  1  1  1
13  2  2  4  4
13  1  1  1  1
13  1  1  1  1
13  1  1  1  1
13  4  3  3  3
13  2  1  1  3
13  3  3  3  3
13  2  99  99  3
13  4  1  4  1
13  1  1  1  1
13  3  1  1  1
13  3  4  1  1
13  1  1  1  1
13  3  1  3  3
13  4  1  1  3
13  2  1  1  1
13  3  1  1  1
13  3  1  1  2
13  1  4  1  1
13  4  3  3  3
13  4  99  3  4
13  1  3  3  4
13  3  1  3  1
13  2  1  1  1
13  1  1  3  3
13  99  2  3  4
13  2  2  2  2
13  1  2  1  2
13  3  4  4  4
13  2  3  2  2
13  2  2  4  1
13  2  3  3  4
13  99  3  1  1
13  4  3  2  3
13  99  3  1  1
13  3  2  2  3
13  3  3  3  3
13  99  2  1  1
13  2  1  1  1
13  3  2  2  2
13  2  4  3  4
13  99  1  1  1
13  3  3  2  3
13  3  4  4  4
13  2  1  1  1
13  2  4  4  4
13  1  2  1  1
13  3  4  4  4
13  2  2  2  3
13  2  1  1  1
13  3  3  2  3
13  3  4  3  2
13  1  1  1  1
13  2  2  4  4
13  3  3  2  3
13  2  1  1  1
13  3  4  4  4
13  3  3  3  4
13  1  1  1  1
13  2  3  2  2
13  3  3  2  3
13  1  1  1  1
13  2  2  3  3
13  3  2  2  2
13  2  3  2  2
13  3  3  1  1
13  3  3  2  3
13  3  1  2  2
13  99  3  99  2
13  1  3  1  2
13  1  1  1  1
13  1  2  1  1
13  99  3  2  2
13  1  1  1  1
13  1  1  1  1
13  1  2  3  2
13  3  3  1  1
13  2  1  1  1
